Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
truth,com.google.common.truth,AutoValue_Expect_ExpectationFailure,2,0,6,3,38,9,0,0,0.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/target/generated-sources/annotations/com/google/common/truth/AutoValue_Expect_ExpectationFailure.java,6
truth,com.google.common.truth,ExpectFailureWithStackTraceTest,2,1,1,1,38,1,0,0,0.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ExpectFailureWithStackTraceTest.java,29
truth,com.google.common.truth,ExpectFailureWithStackTraceTest.FailingExpect,0,0,0,0,27,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ExpectFailureWithStackTraceTest.java,45
truth,com.google.common.truth,SubjectFactoryReflectionTest,0,0,2,2,15,2,0,0,-1.0,0,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectFactoryReflectionTest.java,28
truth,com.google.common.truth,TruthAssertThatTest,1,0,5,5,33,5,0,0,1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/TruthAssertThatTest.java,37
truth,com.google.common.truth,RelabeledSubjectsTest,0,0,6,6,68,6,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/RelabeledSubjectsTest.java,27
truth,com.google.common.truth,PrimitiveCharArraySubjectTest,0,0,11,10,65,11,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,26
truth,com.google.common.truth,SubjectTest,3,0,69,68,525,72,0,0,0.9565217391304348,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectTest.java,42
truth,com.google.common.truth,SubjectTest.IntWrapper,1,0,0,0,6,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/SubjectTest.java,151
truth,com.google.common.truth,CustomFailureMessageTest,0,0,6,6,60,6,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/CustomFailureMessageTest.java,29
truth,com.google.common.truth,AbstractVerbTest,4,1,5,4,31,5,0,0,0.4,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/AbstractVerbTest.java,33
truth,com.google.common.truth,IterationOverSubjectTest,0,0,1,1,18,1,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterationOverSubjectTest.java,30
truth,com.google.common.truth,LongTest,1,1,10,10,75,10,0,0,1.0,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/LongTest.java,30
truth,com.google.common.truth,ComparableSubjectTest,2,0,16,16,200,16,0,0,1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ComparableSubjectTest.java,34
truth,com.google.common.truth,ComparableSubjectTest.ComparableType,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ComparableSubjectTest.java,232
truth,com.google.common.truth,ComparableSubjectTest.RawComparableType,1,0,0,0,12,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ComparableSubjectTest.java,250
truth,com.google.common.truth,ClassTest,0,0,4,4,31,4,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ClassTest.java,25
truth,com.google.common.truth,BigDecimalTest,0,0,6,6,56,6,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/BigDecimalTest.java,28
truth,com.google.common.truth,AbstractArraySubjectTest,0,0,2,2,39,2,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/AbstractArraySubjectTest.java,31
truth,com.google.common.truth,AbstractArraySubjectTest.TestSubjectFactory,0,0,0,0,5,0,0,1,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/AbstractArraySubjectTest.java,50
truth,com.google.common.truth,AbstractArraySubjectTest.TestableStringArraySubject,0,0,0,0,14,0,0,2,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/AbstractArraySubjectTest.java,61
truth,com.google.common.truth,AbstractArraySubjectTest.CapturingFailureStrategy,0,0,0,0,4,0,0,1,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/AbstractArraySubjectTest.java,83
truth,com.google.common.truth,ExampleTest,2,2,6,6,35,6,0,0,1.0,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ExampleTest.java,37
truth,com.google.common.truth,IntegerTest,1,1,13,13,113,13,0,0,1.0,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IntegerTest.java,31
truth,com.google.common.truth,TableTest,0,0,15,15,110,15,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/TableTest.java,28
truth,com.google.common.truth,BooleanTest,0,0,4,4,30,4,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/BooleanTest.java,25
truth,com.google.common.truth,ThrowableTest,0,0,6,6,54,6,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ThrowableTest.java,24
truth,com.google.common.truth,ExpectFailureTest,1,1,4,4,40,4,0,0,0.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ExpectFailureTest.java,29
truth,com.google.common.truth,ExpectFailureTest.FailingExpect,0,0,0,0,20,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ExpectFailureTest.java,60
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,1,0,18,17,107,18,0,0,0.8888888888888888,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PrimitiveIntArraySubjectTest.java,26
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,0,0,11,10,65,11,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PrimitiveBooleanArraySubjectTest.java,26
truth,com.google.common.truth,OptionalSubjectTest,0,0,12,12,106,12,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/OptionalSubjectTest.java,27
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,1,0,11,10,75,11,0,0,0.36363636363636365,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PrimitiveDoubleArraySubjectTest.java,26
truth,com.google.common.truth,ObjectArraySubjectTest,1,0,25,22,152,25,0,0,0.92,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,29
truth,com.google.common.truth,MathUtilTest,0,0,3,3,20,3,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/MathUtilTest.java,26
truth,com.google.common.truth,IterableTest,3,0,96,96,643,96,0,0,0.96875,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterableTest.java,33
truth,com.google.common.truth,IterableTest.HashCodeThrower,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterableTest.java,488
truth,com.google.common.truth,IterableTest.Foo,1,0,0,0,6,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterableTest.java,883
truth,com.google.common.truth,IterableTest.Bar,0,0,0,0,5,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/IterableTest.java,891
truth,com.google.common.truth,MultimapTest,0,0,34,34,274,34,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/MultimapTest.java,33
truth,com.google.common.truth,PrimitiveLongArraySubjectTest,0,0,11,10,61,11,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PrimitiveLongArraySubjectTest.java,26
truth,com.google.common.truth,ExpectTest,4,1,4,4,34,4,0,0,0.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/ExpectTest.java,27
truth,com.google.common.truth,MapTest,0,0,42,42,355,42,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/MapTest.java,30
truth,com.google.common.truth,MultisetTest,0,0,16,16,122,16,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/MultisetTest.java,29
truth,com.google.common.truth,StringTest,0,0,33,33,227,33,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/StringTest.java,28
truth,com.google.common.truth,PlatformTest,0,0,14,14,64,14,0,0,-1.0,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PlatformTest.java,34
truth,com.google.common.truth,PrimitiveByteArraySubjectTest,3,0,11,10,68,11,0,0,0.18181818181818182,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PrimitiveByteArraySubjectTest.java,26
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,1,0,11,10,75,11,0,0,0.36363636363636365,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/PrimitiveFloatArraySubjectTest.java,26
truth,com.google.common.truth,DoubleTest,0,0,19,12,199,19,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/DoubleTest.java,27
truth,com.google.common.truth,ObjectArraySubject,1,0,7,3,71,15,0,2,0.5714285714285714,3,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/ObjectArraySubject.java,25
truth,com.google.common.truth,TruthJUnit,2,0,6,5,34,6,0,0,1.0,3,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/TruthJUnit.java,24
truth,com.google.common.truth,TruthJUnit.ThrowableAssumptionViolatedException,0,0,0,0,6,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/TruthJUnit.java,85
truth,com.google.common.truth,DoubleSubject,1,0,12,10,112,16,0,2,0.6666666666666666,2,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/DoubleSubject.java,25
truth,com.google.common.truth,DoubleSubject.TolerantDoubleComparison,0,0,0,0,25,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/DoubleSubject.java,37
truth,com.google.common.truth,ThrowableSubject,0,0,6,5,31,7,0,1,-1.0,2,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/ThrowableSubject.java,22
truth,com.google.common.truth,StringSubject,0,0,21,19,207,51,0,2,-1.0,4,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/StringSubject.java,27
truth,com.google.common.truth,AbstractArraySubject,0,0,9,4,47,12,9,1,-1.0,1,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/AbstractArraySubject.java,24
truth,com.google.common.truth,SubjectFactory,2,0,2,2,12,2,1,0,1.0,11,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/SubjectFactory.java,20
truth,com.google.common.truth,PrimitiveDoubleArraySubject,0,0,8,4,85,18,0,2,-1.0,3,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/PrimitiveDoubleArraySubject.java,26
truth,com.google.common.truth,SubjectUtils,0,0,5,0,56,12,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/SubjectUtils.java,24
truth,com.google.common.truth,MultimapSubject,3,0,17,10,198,34,2,1,0.47058823529411764,2,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/MultimapSubject.java,41
truth,com.google.common.truth,MultimapSubject.IterableValuesForKey,2,0,0,0,18,0,0,2,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/MultimapSubject.java,200
truth,com.google.common.truth,MultimapSubject.MultimapInOrder,1,0,0,0,31,0,0,1,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/MultimapSubject.java,228
truth,com.google.common.truth,Truth,2,1,30,30,109,30,0,0,0.06666666666666667,9,29,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/Truth.java,33
truth,com.google.common.truth,Subject,3,0,27,16,247,48,14,0,0.1111111111111111,4,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/Subject.java,30
truth,com.google.common.truth,ListMultimapSubject,0,0,3,1,18,3,0,2,-1.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/ListMultimapSubject.java,25
truth,com.google.common.truth,DefaultSubject,0,0,1,1,5,1,0,1,-1.0,1,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/DefaultSubject.java,20
truth,com.google.common.truth,LongSubject,0,0,5,5,26,5,0,2,-1.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/LongSubject.java,20
truth,com.google.common.truth,TableSubject,0,0,11,10,93,21,0,1,-1.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/TableSubject.java,26
truth,com.google.common.truth,PrimitiveLongArraySubject,0,0,6,3,47,9,0,2,-1.0,3,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/PrimitiveLongArraySubject.java,25
truth,com.google.common.truth,StringUtil,0,0,3,0,45,7,0,0,-1.0,3,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/StringUtil.java,20
truth,com.google.common.truth,OptionalSubject,0,0,4,3,42,9,0,1,-1.0,3,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/OptionalSubject.java,22
truth,com.google.common.truth,ComparableSubject,0,0,9,8,72,16,6,1,-1.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/ComparableSubject.java,22
truth,com.google.common.truth,Expect,4,0,8,6,95,11,0,2,0.25,7,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/Expect.java,34
truth,com.google.common.truth,Expect.ExpectationGatherer,2,0,0,0,40,0,0,1,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/Expect.java,36
truth,com.google.common.truth,Expect.ExpectationFailure,0,0,0,0,12,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/Expect.java,95
truth,com.google.common.truth,IntegerSubject,0,0,5,5,26,5,0,2,-1.0,3,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/IntegerSubject.java,22
truth,com.google.common.truth,BigDecimalSubject,0,0,7,5,44,8,0,2,-1.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/BigDecimalSubject.java,22
truth,com.google.common.truth,PrimitiveByteArraySubject,0,0,6,3,47,9,0,2,-1.0,2,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/PrimitiveByteArraySubject.java,25
truth,com.google.common.truth,AbstractVerb,5,0,8,6,72,8,1,0,0.25,1,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/AbstractVerb.java,25
truth,com.google.common.truth,AbstractVerb.DelegatedVerb,2,0,0,0,14,0,0,0,-1.0,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/AbstractVerb.java,78
truth,com.google.common.truth,AbstractVerb.MessagePrependingFailureStrategy,2,0,0,0,17,0,0,1,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/AbstractVerb.java,101
truth,com.google.common.truth,PrimitiveCharArraySubject,0,0,6,3,47,9,0,2,-1.0,3,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/PrimitiveCharArraySubject.java,25
truth,com.google.common.truth,PrimitiveBooleanArraySubject,0,0,6,3,47,9,0,2,-1.0,3,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/PrimitiveBooleanArraySubject.java,25
truth,com.google.common.truth,FailureStrategy,0,0,3,3,20,4,3,0,-1.0,43,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/FailureStrategy.java,18
truth,com.google.common.truth,BooleanSubject,0,0,5,3,34,7,0,2,-1.0,3,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/BooleanSubject.java,20
truth,com.google.common.truth,Platform,1,1,13,5,100,20,0,0,0.5384615384615384,9,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/Platform.java,27
truth,com.google.common.truth,PrimitiveFloatArraySubject,0,0,8,4,82,18,0,2,-1.0,3,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/PrimitiveFloatArraySubject.java,26
truth,com.google.common.truth,Platform,0,0,8,3,55,11,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/super/com/google/common/truth/Platform.java,26
truth,com.google.common.truth,MapSubject,0,0,9,8,100,23,0,1,-1.0,3,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/MapSubject.java,29
truth,com.google.common.truth,PrimitiveIntArraySubject,0,0,6,3,47,9,0,2,-1.0,3,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/PrimitiveIntArraySubject.java,25
truth,com.google.common.truth,IteratingVerb,4,0,6,3,68,6,0,0,0.3333333333333333,1,4,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/IteratingVerb.java,32
truth,com.google.common.truth,TestVerb,1,0,30,30,96,30,1,1,0.9333333333333333,4,27,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/TestVerb.java,32
truth,com.google.common.truth,ClassSubject,0,0,2,1,17,3,0,1,-1.0,3,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/ClassSubject.java,22
truth,com.google.common.truth,ReflectionUtil,0,0,2,1,19,3,0,0,-1.0,1,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/ReflectionUtil.java,23
truth,com.google.common.truth,MultisetSubject,0,0,3,1,22,4,0,2,-1.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/MultisetSubject.java,24
truth,com.google.common.truth,Ordered,0,0,1,0,6,1,2,0,-1.0,3,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/Ordered.java,18
truth,com.google.common.truth,SetMultimapSubject,0,0,3,1,18,3,0,2,-1.0,2,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/SetMultimapSubject.java,23
truth,com.google.common.truth,IterableSubject,3,0,32,23,325,67,2,1,0.40625,12,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/IterableSubject.java,42
truth,com.google.common.truth,IterableSubject.NotInOrder,2,0,0,0,14,0,0,1,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/IterableSubject.java,408
truth,com.google.common.truth,IterableSubject.PairwiseChecker,0,0,0,0,3,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/IterableSubject.java,514
truth,com.google.common.truth,MathUtil,0,0,5,4,19,5,0,0,-1.0,3,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/MathUtil.java,18
truth,com.google.common.truth.extension,EmployeeSubject,1,0,8,7,41,12,0,1,0.875,0,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/extension/EmployeeSubject.java,24
truth,com.google.common.truth.extension,EmployeeTest,1,0,1,1,11,1,0,0,0.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/extension/EmployeeTest.java,27
truth,com.google.common.truth.extension,Employee,0,0,5,1,13,5,0,0,-1.0,2,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/extension/Employee.java,20
truth,com.google.common.truth.extension,Employee.Location,0,0,0,0,1,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/extension/Employee.java,37
truth,com.google.common.truth.gwt,Inventory,23,0,0,0,28,0,0,0,-1.0,0,23,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/gwt/Inventory.java,42
truth,com.google.common.truth.gwt,TruthGwtTest,0,0,17,17,112,17,0,0,-1.0,0,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/gwt/TruthGwtTest.java,31
truth,com.google.common.truth.codegen,IteratingWrapperClassBuilderTest,9,1,2,2,50,2,0,0,0.0,0,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/codegen/IteratingWrapperClassBuilderTest.java,29
truth,com.google.common.truth.codegen,IteratingWrapperClassBuilderTest.FooSubject,1,1,0,0,16,0,0,1,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/codegen/IteratingWrapperClassBuilderTest.java,108
truth,com.google.common.truth.codegen,BarSubject,1,1,3,3,19,4,0,1,1.0,1,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/codegen/BarSubject.java,24
truth,com.google.common.truth.codegen,CompilingClassLoader,4,0,3,2,102,5,0,0,0.6666666666666666,1,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/codegen/CompilingClassLoader.java,42
truth,com.google.common.truth.codegen,CompilingClassLoader.CompilerException,1,0,0,0,9,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/codegen/CompilingClassLoader.java,83
truth,com.google.common.truth.codegen,CompilingClassLoader.InMemoryFileManager,0,0,0,0,23,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/codegen/CompilingClassLoader.java,171
truth,com.google.common.truth.codegen,CompilingClassLoader.InMemoryJavaFile,1,0,0,0,18,0,0,0,-1.0,0,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/codegen/CompilingClassLoader.java,205
truth,com.google.common.truth.codegen,IteratingWrapperClassBuilder,7,1,6,2,76,16,0,0,0.0,2,2,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/main/java/com/google/common/truth/codegen/IteratingWrapperClassBuilder.java,34
truth,com.google.common.truth.delegation,DelegationTest,0,0,4,4,33,4,0,0,-1.0,0,1,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/delegation/DelegationTest.java,27
truth,com.google.common.truth.delegation,Foo,1,0,2,2,13,2,0,0,0.0,1,0,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/delegation/Foo.java,18
truth,com.google.common.truth.delegation,FooSubject,1,0,5,5,31,8,0,1,1.0,0,3,/Users/ishan/Desktop/CODE-SMELL-ASSIGNMENT/./truth/core/src/test/java/com/google/common/truth/delegation/FooSubject.java,24
